Option ID,Option name,,,,,,,,,
605,One Off Giveaways,Deal,BP - Partnership Terms,Multiple options,f6d3248a35f4670abdec836b215d4542e138599b,,,,,
606,Email Database,Deal,BP - Partnership Terms,Multiple options,f6d3248a35f4670abdec836b215d4542e138599b,,,,,
607,Active,Deal,BP - Status,Multiple options,bf9716fff2f34c3a8bcec504e2dd250df21ae6c7,,,,,
608,Inactive,Deal,BP - Status,Multiple options,bf9716fff2f34c3a8bcec504e2dd250df21ae6c7,,,,,
609,Pending,Deal,BP - Status,Multiple options,bf9716fff2f34c3a8bcec504e2dd250df21ae6c7,,,,,
610,Terminated,Deal,BP - Status,Multiple options,bf9716fff2f34c3a8bcec504e2dd250df21ae6c7,,,,,
611,Sophie Willmot,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
613,Aylen Aguiar,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
617,Jesse Parsons,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
618,Other,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
619,All About Real Estate - Crows Nest,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
620,All About Real Estate - Withcott,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
621,Shayne Budd Referral,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
622,BruBuild Mailout Letter,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
623,Kawana FC - Sponsorship,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
624,Matthew H Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
625,Nexus Direct,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
626,Real Estate,Deal,BP: Business Type,Multiple options,968d44b6b383d33145d22a2a3bedec64f9415baf,,,,,
627,Solar Company,Deal,BP: Business Type,Multiple options,968d44b6b383d33145d22a2a3bedec64f9415baf,,,,,
628,Advertising,Deal,BP: Business Type,Multiple options,968d44b6b383d33145d22a2a3bedec64f9415baf,,,,,
629,Newspaper,Deal,BP: Business Type,Multiple options,968d44b6b383d33145d22a2a3bedec64f9415baf,,,,,
630,Jack Brown Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
631,Mail Out Letters (Claim Won),Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
632,Mail Out Letters (Claim Lodged),Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
633,Youi - No Solar,Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
634,Elijah Referral,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
635,Charlie IGA Stanthorpe Board,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
636,Harden - NSW,,,,,,,,,
637,Josh Strudwick - Cold Call,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
638,Jack Peacock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
641,Benjamin Wharton Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
642,Benjamin Frohloff Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
643,Eric Knutsen Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
644,YesClaims,Deal,Advocate Company,Multiple options,af5abc27c71a876dfcdd285631f2e8fe251bf41c,,,,,
645,ClaimsCo,Deal,Advocate Company,Multiple options,af5abc27c71a876dfcdd285631f2e8fe251bf41c,,,,,
646,Montana,Deal,Draft Complete Person,Multiple options,04fcbf848f198d313abc9510beac9f32523ea8a1,,,,,
647,Emily G,Deal,Draft Complete Person,Multiple options,04fcbf848f198d313abc9510beac9f32523ea8a1,,,,,
648,Emily C,Deal,Draft Complete Person,Multiple options,04fcbf848f198d313abc9510beac9f32523ea8a1,,,,,
649,Riley,Deal,Draft Complete Person,Multiple options,04fcbf848f198d313abc9510beac9f32523ea8a1,,,,,
650,Kayleigh,Deal,Draft Complete Person,Multiple options,04fcbf848f198d313abc9510beac9f32523ea8a1,,,,,
651,Leila,Deal,Draft Complete Person,Multiple options,04fcbf848f198d313abc9510beac9f32523ea8a1,,,,,
652,Oska,Deal,Draft Complete Person,Multiple options,04fcbf848f198d313abc9510beac9f32523ea8a1,,,,,
653,Kayleigh,Deal,Draft Approved by Person,Multiple options,f396c2ba27221497892ea115f4a47a52a94ba159,,,,,
654,Leila,Deal,Draft Approved by Person,Multiple options,f396c2ba27221497892ea115f4a47a52a94ba159,,,,,
655,Self-Approval (Within Limit),Deal,Draft Approved by Person,Multiple options,f396c2ba27221497892ea115f4a47a52a94ba159,,,,,
656,Belinda Zhang,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
657,Christopher Ogge,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
658,Daniel Lee,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
659,George Lianos,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
660,Riikka Mustonen,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
661,Rizwana Zabin,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
662,Vanessa Anderson,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
663,Full Decline,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
664,Market Rates,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
665,Mixed Metals,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
666,Partial Decline,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
667,Variation,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
668,Pre-Policy Damage,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
669,Historical Damage,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
670,Outside of serviceable lifespan,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
671,Structures Declined (Main Roof Approved),Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
672,"Missing items from SOW (Gutters, scaffolding etc.)",Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
673,Maintenance,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
674,Regional Allowance,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
675,Margin,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
676,No Damage,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
677,Less than 20% Damage,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
678,Policy Cancellation,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
679,Deed of Release (Refusing VO's),Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
680,Main Roof Declined but Structures Approved,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
681,Banned Panel Builder quoted,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
682,Roof Area,Deal,IDR/ AFCA Required Reason,Multiple options,9284315c781a9a579e6d759ad8941bdc39a4ddcf,,,,,
683,Anessa Hallal,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
684,Anna Aristidou,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
685,Callan Thomas,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
686,Joshua Bancroft,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
687,Monique Dudley,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
688,Tracey Powell,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
689,Yousuf Mohammed,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
690,Paul Faulkner,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
691,Aysha Vadia,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
692,Sharoon Sinha,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
693,Candice Vaz,Deal,Case Manager NAME,Multiple options,2e41d6f2b363ad7e7b506301a53ac5dc8d6c9119,,,,,
695,Approved,Deal,Minor/No Damage Audit Outcome,Multiple options,29011d68e33ff49547a0227dccbdd11250037748,,,,,
696,Needs Re Inspection,Deal,Minor/No Damage Audit Outcome,Multiple options,29011d68e33ff49547a0227dccbdd11250037748,,,,,
697,AFCS - Unqualified,Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
698,Alex Timms,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
699,Anastasia Bax,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
700,Aylen Aguiar,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
701,Cai Disney,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
702,Charlotte McMahon Johnson,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
703,Chloe Cross,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
704,Cooper Crozier,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
705,Emily Greely,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
706,Heather Sugden,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
707,Jaimee Ryder,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
708,Jesse Parsons,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
709,Joseph Chalmers,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
710,Karli Phillips,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
711,Kayleigh McClarence,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
712,Kelly Taylor,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
713,Larissa Godoy,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
714,Lauren Woods,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
715,Leila Allen,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
716,Lucy Gavin,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
717,Mia Harvey,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
718,Montana Clay,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
719,Nathalie Coleman,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
720,Shayne Budd,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
721,Sophie Wilmott,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
722,Stacey Shulz,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
723,Tatum Hunt,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
724,Taya Pace,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
725,Vikki Buckley,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
726,Zac Ismay,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
727,Zayne Scerri,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
728,Pre-site,Deal,Pre-site or Post-Site,Multiple options,6dac176651936207cdef421bdbfb77673d161d18,,,,,
729,Post-Site,Deal,Pre-site or Post-Site,Multiple options,6dac176651936207cdef421bdbfb77673d161d18,,,,,
730,Emily Cundy,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
731,Riley Haliwell,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
732,Oska Coyle,Deal,Prev Claims Consultant,Multiple options,4ba195962041c041180231a070e42b244a24e024,,,,,
733,Cooper Croizer,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
734,Charlotte McMahon Johnson,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
735,Alex Timms,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
736,Larissa Godoy,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
737,GMS FrameLP,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
738,Finlay Coop Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
739,Matthew Bannister Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
740,Richard Lugert Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
741,Gympie Mail Out Letter,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
742,Maryborough Mail Out Letter,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
743,Lea Ahokava,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
745,Cai Disney,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
746,Chloe Cross,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
747,Emily Greely,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
748,Heather Sugden,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
749,Jaimee Ryder,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
750,Karli Phillips,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
751,Kelly Taylor,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
752,Kayleigh McClarence,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
753,Lauren Woods,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
754,Leila Allen,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
755,Lucy Gavin,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
756,Mia Harvey,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
757,Montana Caly,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
758,Stacey Shulz,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
759,Tatum Hunt,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
761,Vikki Buckley,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
762,Corina Collins,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
763,Green Spark Electrical & Solar Aus,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
764,Mail Out Letters Grenfell,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
765,Mail Out Letters Dubbo,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
766,Mail Out Letter Harden,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
767,Timothy McGill Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
769,Signed At Inspection (Door Knock),Deal,Engagement Sent/Signed:,Multiple options,742e60001bd9d7b3d4e6c2e51eeb0c03cb3b242b,,,,,
770,Adam Doyle-Smith Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
771,Mail Out Letters Kingaroy,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
772,Dallas Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
776,Alexandra Hocking,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
777,Matthew Burfitt,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
779,Shielded Insurance Brokers,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
780,Minor Damage,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
781,Maintenance,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
782,Historical Damage,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
783,Tile Roof,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
784,Not enough photos or notes,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
785,Outside of operational requirements,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
786,Inconsistent damage across structures,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
787,No inspection,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
788,Other,Deal,Job Review Reason,Multiple options,2c3492e1d2bf6d753318a4dda987cd7b2495fa05,,,,,
789,Priority 3 Region,Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
790,TEXAS - QLD,,,,,,,,,
791,L'Atelier Patisserie,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
792,Riverside Home Services (Andrew),Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
793,Rebuild Relief Informational Night,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
794,Trivia Night,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
795,Gabriel De Giorgi,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
796,Camila Arnone,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
797,Withdrawn by Client,Deal,Stage Approved,Single option,0cc0857c8d590f4d3c927c3bb42d66191dea9e7a,,,,,
798,Case Management Offer,Deal,Stage Approved,Single option,0cc0857c8d590f4d3c927c3bb42d66191dea9e7a,,,,,
799,Armidale Flyer Drop,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
800,C Class jobs (May take on in future),Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
801,D Class jobs (Don't want to take on at all),Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
802,The Agency Hunter Valley,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
805,Approved,Deal,Status Update,Multiple options,de19d18e42eac26e18f4c53466759340f55e2569,,,,,
806,Lost,Deal,Status Update,Multiple options,de19d18e42eac26e18f4c53466759340f55e2569,,,,,
807,Lodged Complaint with INS,Deal,Status Update,Multiple options,de19d18e42eac26e18f4c53466759340f55e2569,,,,,
808,Chasing Weekly,Deal,Status Update,Multiple options,de19d18e42eac26e18f4c53466759340f55e2569,,,,,
809,Require AC,Deal,Status Update,Multiple options,de19d18e42eac26e18f4c53466759340f55e2569,,,,,
810,Require AC - Urgent,Deal,Status Update,Multiple options,de19d18e42eac26e18f4c53466759340f55e2569,,,,,
811,Waiting EL Testing,Deal,Status Update,Multiple options,de19d18e42eac26e18f4c53466759340f55e2569,,,,,
812,AFCA Pending,Deal,Status Update,Multiple options,de19d18e42eac26e18f4c53466759340f55e2569,,,,,
813,Sent,Deal,Onboarding Doc:,Multiple options,62bc9a35a2acd61e75e165bc1be1b469acff3a7d,,,,,
814,Completed,Deal,Onboarding Doc:,Multiple options,62bc9a35a2acd61e75e165bc1be1b469acff3a7d,,,,,
816,Fortnightly,Deal,Communication Frequency,Multiple options,337362036d895ff6067bd3c58050871b076162f7,,,,,
817,Monthly,Deal,Communication Frequency,Multiple options,337362036d895ff6067bd3c58050871b076162f7,,,,,
818,Elijah Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
819,Lisa Janus,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
820,Yes,Deal,Onboarding Doc - Completed,Single option,c5c1d13f4e8118e1c36c20bd356c6e39135d893e,,,,,
821,Prelim Offer (Not a Ruling),Deal,Stage Approved,Single option,0cc0857c8d590f4d3c927c3bb42d66191dea9e7a,,,,,
822,Ombudsman Offer (Not a Ruling),Deal,Stage Approved,Single option,0cc0857c8d590f4d3c927c3bb42d66191dea9e7a,,,,,
823,Kai Door Knock,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
824,AFCA - Withdrawn by AC,Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
825,AFCA - Withdrawn by Client,Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
826,AFCA - Denied (Prelim),Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
827,AFCA - Customer Care,Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
828,AFCA - Denied (Ombudsman),Deal,Lost reason,Lost reason (Single option),lost_reason,,,,,
829,Avoidable,Deal,Cash Settlement Reason,Multiple options,0fe0f658d92dfc4fda4859920133bf2e3019965c,,,,,
830,Unavoidable,Deal,Cash Settlement Reason,Multiple options,0fe0f658d92dfc4fda4859920133bf2e3019965c,,,,,
831,Warrantable,Deal,Cash Settlement Reason,Multiple options,0fe0f658d92dfc4fda4859920133bf2e3019965c,,,,,
832,Unwarrantable,Deal,Cash Settlement Reason,Multiple options,0fe0f658d92dfc4fda4859920133bf2e3019965c,,,,,
833,Sold Property,Deal,Cash Settlement Reason,Multiple options,0fe0f658d92dfc4fda4859920133bf2e3019965c,,,,,
834,Termination Fee,Deal,Cash Settlement Reason,Multiple options,0fe0f658d92dfc4fda4859920133bf2e3019965c,,,,,
835,Ceri Lloyd,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
836,Ella Gall,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
837,Kaelyann Retief,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
838,Tuhiwai Warren,Deal,Lodged By Person,Multiple options,5c9cd3e33539086cfd245ba9d12d8a9226035770,,,,,
839,Trent Williams - Cold Call,Person,Lead Gen (do NOT use),Multiple options,fa155226b2a4ad441141f7832b2ac855d75cefa6,,,,,
840,Junior,Deal,Claim Grading,Multiple options,2dee26470c8c135002c74bbf7f70cbdb78fb3922,,,,,
841,Medium,Deal,Claim Grading,Multiple options,2dee26470c8c135002c74bbf7f70cbdb78fb3922,,,,,
842,Complex,Deal,Claim Grading,Multiple options,2dee26470c8c135002c74bbf7f70cbdb78fb3922,,,,,
843,Aggressive,Deal,Sensitivity Flag,Multiple options,5767f796ddd1adb2689bebee034e9743138b75cc,,,,,
844,Complaints,Deal,Sensitivity Flag,Multiple options,5767f796ddd1adb2689bebee034e9743138b75cc,,,,,
845,Financial Hardship,Deal,Sensitivity Flag,Multiple options,5767f796ddd1adb2689bebee034e9743138b75cc,,,,,
846,Management Review,Deal,Sensitivity Flag,Multiple options,5767f796ddd1adb2689bebee034e9743138b75cc,,,,,
847,Non Responsive,Deal,Sensitivity Flag,Multiple options,5767f796ddd1adb2689bebee034e9743138b75cc,,,,,
848,Other - See notes,Deal,Sensitivity Flag,Multiple options,5767f796ddd1adb2689bebee034e9743138b75cc,,,,,
